eventNum	startSamples	durationSamples	startSec	durationSec	
814	1485704	129	14857.04	1.29	
815	1486801	137	14868.01	1.37	
816	1487366	121	14873.66	1.21	
817	1488144	55	14881.44	0.55	
818	1488861	69	14888.61	0.69	
819	1489216	110	14892.16	1.1	
820	1489711	81	14897.11	0.81	
821	1490135	44	14901.35	0.44	
822	1491390	63	14913.9	0.63	
823	1492991	69	14929.91	0.69	
824	1493714	45	14937.14	0.45	
825	1495342	74	14953.42	0.74	
826	1495806	73	14958.06	0.73	
827	1496847	72	14968.47	0.72	
828	1497588	61	14975.88	0.61	
829	1498466	90	14984.66	0.9	
830	1500262	85	15002.62	0.85	
831	1500410	109	15004.1	1.09	
832	1500804	52	15008.04	0.52	
833	1500938	69	15009.38	0.69	
834	1501165	82	15011.65	0.82	
835	1503731	78	15037.31	0.78	
836	1504251	51	15042.51	0.51	
837	1504404	72	15044.04	0.72	
838	1504532	42	15045.32	0.42	
839	1505929	94	15059.29	0.94	
840	1508582	73	15085.82	0.73	
841	1509011	79	15090.11	0.79	
842	1511076	113	15110.76	1.13	
843	1511314	71	15113.14	0.71	
844	1515494	69	15154.94	0.69	
845	1517602	56	15176.02	0.56	
846	1517787	91	15177.87	0.91	
847	1520586	47	15205.86	0.47	
848	1538962	82	15389.62	0.82	
849	1544108	125	15441.08	1.25	
850	1547957	82	15479.57	0.82	
851	1549084	51	15490.84	0.51	
852	1551296	42	15512.96	0.42	
853	1557264	98	15572.64	0.98	
854	1562528	100	15625.28	1	
855	1564856	57	15648.56	0.57	
856	1567227	67	15672.27	0.67	
857	1570305	61	15703.05	0.61	
858	1571064	142	15710.64	1.42	
859	1576846	75	15768.46	0.75	
860	1580295	124	15802.95	1.24	
861	1581108	53	15811.08	0.53	
862	1584594	123	15845.94	1.23	
863	1585246	119	15852.46	1.19	
864	1587515	97	15875.15	0.97	
865	1603016	109	16030.16	1.09	
866	1603528	109	16035.28	1.09	
867	1605163	56	16051.63	0.56	
868	1605561	50	16055.61	0.5	
869	1610047	61	16100.47	0.61	
870	1617519	58	16175.19	0.58	
871	1620777	61	16207.77	0.61	
872	1644424	62	16444.24	0.62	
873	1650394	60	16503.94	0.6	
874	1669094	102	16690.94	1.02	
875	1694450	64	16944.5	0.64	
876	1726827	73	17268.27	0.73	
877	1727449	57	17274.49	0.57	
878	1727754	77	17277.54	0.77	
879	1728693	45	17286.93	0.45	
880	1730637	72	17306.37	0.72	
881	1732202	67	17322.02	0.67	
882	1732345	62	17323.45	0.62	
883	1734772	87	17347.72	0.87	
884	1735239	63	17352.39	0.63	
885	1738564	97	17385.64	0.97	
886	1739561	114	17395.61	1.14	
887	1740049	107	17400.49	1.07	
888	1740592	137	17405.92	1.37	
889	1742733	89	17427.33	0.89	
890	1743934	68	17439.34	0.68	
891	1744026	71	17440.26	0.71	
892	1744610	93	17446.1	0.93	
893	1745532	114	17455.32	1.14	
894	1747406	84	17474.06	0.84	
895	1749863	51	17498.63	0.51	
896	1751793	55	17517.93	0.55	
897	1752198	97	17521.98	0.97	
898	1752651	81	17526.51	0.81	
899	1753094	138	17530.94	1.38	
900	1755017	63	17550.17	0.63	
901	1755526	58	17555.26	0.58	
902	1755731	62	17557.31	0.62	
903	1756109	140	17561.09	1.4	
904	1759400	70	17594	0.7	
905	1760192	147	17601.92	1.47	
906	1760470	133	17604.7	1.33	
907	1763241	44	17632.41	0.44	
908	1764364	67	17643.64	0.67	
909	1764831	53	17648.31	0.53	
910	1765252	137	17652.52	1.37	
911	1765972	81	17659.72	0.81	
912	1766358	118	17663.58	1.18	
913	1766502	52	17665.02	0.52	
914	1766822	118	17668.22	1.18	
915	1767681	57	17676.81	0.57	
916	1773666	82	17736.66	0.82	
917	1774176	85	17741.76	0.85	
918	1780438	55	17804.38	0.55	
919	1781549	92	17815.49	0.92	
920	1782174	87	17821.74	0.87	
921	1783497	54	17834.97	0.54	
922	1784518	72	17845.18	0.72	
923	1785982	74	17859.82	0.74	
924	1786767	111	17867.67	1.11	
925	1788519	66	17885.19	0.66	
926	1789062	55	17890.62	0.55	
927	1796716	107	17967.16	1.07	
928	1801414	59	18014.14	0.59	
929	1805414	68	18054.14	0.68	
930	1819009	65	18190.09	0.65	
931	1820059	64	18200.59	0.64	
932	1840791	60	18407.91	0.6	
933	1843303	51	18433.03	0.51	
934	1848379	104	18483.79	1.04	
935	1855291	52	18552.91	0.52	
936	1855973	51	18559.73	0.51	
937	1860018	104	18600.18	1.04	
938	1860482	81	18604.82	0.81	
939	1860916	97	18609.16	0.97	
940	1864122	60	18641.22	0.6	
941	1865312	39	18653.12	0.39	
942	1866503	38	18665.03	0.38	
943	1870521	42	18705.21	0.42	
944	1873706	107	18737.06	1.07	
945	1876002	43	18760.02	0.43	
946	1877713	56	18777.13	0.56	
947	1881862	48	18818.62	0.48	
948	1892972	142	18929.72	1.42	
949	1894894	65	18948.94	0.65	
950	1897571	74	18975.71	0.74	
951	1930907	53	19309.07	0.53	
952	1932635	84	19326.35	0.84	
953	1935360	46	19353.6	0.46	
954	1936113	94	19361.13	0.94	
955	1936533	71	19365.33	0.71	
956	1937049	77	19370.49	0.77	
957	1938735	60	19387.35	0.6	
958	1941926	106	19419.26	1.06	
959	1942421	172	19424.21	1.72	
960	1944387	66	19443.87	0.66	
961	1945902	58	19459.02	0.58	
962	1947794	53	19477.94	0.53	
963	1948170	60	19481.7	0.6	
964	1949629	71	19496.29	0.71	
965	1950685	83	19506.85	0.83	
966	1953162	79	19531.62	0.79	
967	1954258	105	19542.58	1.05	
968	1954557	66	19545.57	0.66	
969	1966152	91	19661.52	0.91	
970	1969546	145	19695.46	1.45	
971	2000728	173	20007.28	1.73	
972	2001965	53	20019.65	0.53	
973	2003742	49	20037.42	0.49	
974	2004082	46	20040.82	0.46	
975	2004222	67	20042.22	0.67	
976	2005497	78	20054.97	0.78	
977	2006237	54	20062.37	0.54	
978	2006954	62	20069.54	0.62	
979	2015365	78	20153.65	0.78	
980	2016932	111	20169.32	1.11	
981	2017457	94	20174.57	0.94	
982	2018150	55	20181.5	0.55	
983	2018627	65	20186.27	0.65	
984	2020425	52	20204.25	0.52	
985	2021428	103	20214.28	1.03	
986	2021964	76	20219.64	0.76	
987	2022217	65	20222.17	0.65	
988	2022746	89	20227.46	0.89	
989	2024193	34	20241.93	0.34	
990	2024240	34	20242.4	0.34	
991	2025023	59	20250.23	0.59	
992	2026086	55	20260.86	0.55	
993	2026394	98	20263.94	0.98	
994	2026508	142	20265.08	1.42	
995	2028330	52	20283.3	0.52	
996	2028720	62	20287.2	0.62	
997	2030070	46	20300.7	0.46	
998	2030296	68	20302.96	0.68	
999	2030680	49	20306.8	0.49	
1000	2031106	129	20311.06	1.29	
1001	2031298	104	20312.98	1.04	
1002	2031797	59	20317.97	0.59	
1003	2032239	60	20322.39	0.6	
1004	2033682	74	20336.82	0.74	
1005	2034094	180	20340.94	1.8	
1006	2034975	104	20349.75	1.04	
1007	2038168	63	20381.68	0.63	
1008	2038578	71	20385.78	0.71	
1009	2038815	52	20388.15	0.52	
1010	2044586	68	20445.86	0.68	
1011	2044910	129	20449.1	1.29	
1012	2045700	65	20457	0.65	
1013	2046405	80	20464.05	0.8	
1014	2048589	93	20485.89	0.93	
1015	2050766	84	20507.66	0.84	
1016	2051648	40	20516.48	0.4	
1017	2051717	89	20517.17	0.89	
1018	2051851	78	20518.51	0.78	
1019	2052648	69	20526.48	0.69	
1020	2052867	84	20528.67	0.84	
1021	2053642	71	20536.42	0.71	
1022	2053775	30	20537.75	0.3	
1023	2053840	30	20538.4	0.3	
1024	2054172	53	20541.72	0.53	
1025	2054414	62	20544.14	0.62	
1026	2054816	138	20548.16	1.38	
1027	2055308	58	20553.08	0.58	
1028	2055376	49	20553.76	0.49	
1029	2055839	64	20558.39	0.64	
1030	2056225	52	20562.25	0.52	
1031	2056383	32	20563.83	0.32	
1032	2057044	35	20570.44	0.35	
1033	2058320	34	20583.2	0.34	
1034	2058884	42	20588.84	0.42	
1035	2059083	94	20590.83	0.94	
1036	2060032	93	20600.32	0.93	
1037	2060700	67	20607	0.67	
1038	2061200	153	20612	1.53	
1039	2061886	67	20618.86	0.67	
1040	2062111	64	20621.11	0.64	
1041	2062522	56	20625.22	0.56	
1042	2063240	96	20632.4	0.96	
1043	2063600	83	20636	0.83	
1044	2063906	141	20639.06	1.41	
1045	2066000	48	20660	0.48	
1046	2066558	60	20665.58	0.6	
1047	2070744	75	20707.44	0.75	
1048	2071578	30	20715.78	0.3	
1049	2072752	74	20727.52	0.74	
1050	2080651	48	20806.51	0.48	
1051	2081773	159	20817.73	1.59	
1052	2083670	102	20836.7	1.02	
1053	2084144	42	20841.44	0.42	
1054	2084398	122	20843.98	1.22	
1055	2086811	88	20868.11	0.88	
1056	2087750	59	20877.5	0.59	
1057	2088777	72	20887.77	0.72	
1058	2090472	86	20904.72	0.86	
1059	2092752	76	20927.52	0.76	
1060	2093577	44	20935.77	0.44	
1061	2105674	93	21056.74	0.93	
1062	2106670	59	21066.7	0.59	
1063	2108133	118	21081.33	1.18	
1064	2113066	31	21130.66	0.31	
1065	2113687	51	21136.87	0.51	
1066	2114074	102	21140.74	1.02	
1067	2116540	94	21165.4	0.94	
1068	2118553	64	21185.53	0.64	
1069	2119354	66	21193.54	0.66	
1070	2120083	78	21200.83	0.78	
1071	2120868	96	21208.68	0.96	
1072	2121569	144	21215.69	1.44	
1073	2121967	61	21219.67	0.61	
1074	2125379	133	21253.79	1.33	
1075	2128311	95	21283.11	0.95	
1076	2129854	118	21298.54	1.18	
1077	2130836	52	21308.36	0.52	
1078	2131582	71	21315.82	0.71	
1079	2132231	67	21322.31	0.67	
1080	2135019	92	21350.19	0.92	
1081	2135432	149	21354.32	1.49	
1082	2136411	94	21364.11	0.94	
1083	2138042	163	21380.42	1.63	
1084	2139130	56	21391.3	0.56	
1085	2141731	60	21417.31	0.6	
1086	2158772	38	21587.72	0.38	
1087	2160778	123	21607.78	1.23	
1088	2161169	131	21611.69	1.31	
1089	2164747	53	21647.47	0.53	
1090	2172688	76	21726.88	0.76	
1091	2176768	84	21767.68	0.84	
1092	2178529	88	21785.29	0.88	
1093	2181570	122	21815.7	1.22	
1094	2182283	96	21822.83	0.96	
1095	2183129	88	21831.29	0.88	
1096	2183847	111	21838.47	1.11	
1097	2184480	80	21844.8	0.8	
1098	2191601	109	21916.01	1.09	
1099	2192845	48	21928.45	0.48	
1100	2194202	63	21942.02	0.63	
1101	2198360	34	21983.6	0.34	
1102	2200172	67	22001.72	0.67	
1103	2200381	51	22003.81	0.51	
1104	2202117	30	22021.17	0.3	
1105	2202402	49	22024.02	0.49	
1106	2205615	44	22056.15	0.44	
1107	2207062	102	22070.62	1.02	
1108	2208550	44	22085.5	0.44	
1109	2215945	75	22159.45	0.75	
1110	2216997	49	22169.97	0.49	
1111	2217761	67	22177.61	0.67	
1112	2218011	57	22180.11	0.57	
1113	2218309	44	22183.09	0.44	
1114	2220716	77	22207.16	0.77	
1115	2221931	53	22219.31	0.53	
1116	2222404	77	22224.04	0.77	
1117	2224147	82	22241.47	0.82	
1118	2224568	53	22245.68	0.53	
1119	2225027	79	22250.27	0.79	
1120	2225475	87	22254.75	0.87	
1121	2226006	47	22260.06	0.47	
1122	2226574	67	22265.74	0.67	
1123	2227422	73	22274.22	0.73	
1124	2228823	58	22288.23	0.58	
1125	2229717	40	22297.17	0.4	
1126	2229827	63	22298.27	0.63	
1127	2230022	136	22300.22	1.36	
1128	2230393	79	22303.93	0.79	
1129	2232520	95	22325.2	0.95	
1130	2233812	74	22338.12	0.74	
1131	2234508	73	22345.08	0.73	
1132	2234817	84	22348.17	0.84	
1133	2235174	141	22351.74	1.41	
1134	2235842	58	22358.42	0.58	
1135	2236112	147	22361.12	1.47	
1136	2239702	93	22397.02	0.93	
1137	2240801	87	22408.01	0.87	
1138	2241316	73	22413.16	0.73	
1139	2241982	51	22419.82	0.51	
1140	2242860	86	22428.6	0.86	
1141	2243270	49	22432.7	0.49	
1142	2243849	86	22438.49	0.86	
1143	2244935	80	22449.35	0.8	
1144	2246002	110	22460.02	1.1	
1145	2250101	33	22501.01	0.33	
1146	2252198	32	22521.98	0.32	
1147	2255060	102	22550.6	1.02	
1148	2256175	57	22561.75	0.57	
1149	2256402	89	22564.02	0.89	
1150	2258044	93	22580.44	0.93	
1151	2258846	94	22588.46	0.94	
1152	2259843	78	22598.43	0.78	
1153	2259989	53	22599.89	0.53	
1154	2260305	42	22603.05	0.42	
1155	2261053	39	22610.53	0.39	
1156	2263544	71	22635.44	0.71	
1157	2263820	56	22638.2	0.56	
1158	2264178	65	22641.78	0.65	
1159	2264847	58	22648.47	0.58	
1160	2265487	67	22654.87	0.67	
1161	2265829	32	22658.29	0.32	
1162	2268206	93	22682.06	0.93	
1163	2268451	45	22684.51	0.45	
1164	2268756	69	22687.56	0.69	
1165	2271457	36	22714.57	0.36	
1166	2271847	56	22718.47	0.56	
1167	2272147	139	22721.47	1.39	
1168	2272690	89	22726.9	0.89	
1169	2272873	57	22728.73	0.57	
1170	2273095	40	22730.95	0.4	
1171	2273951	77	22739.51	0.77	
1172	2274049	38	22740.49	0.38	
1173	2275219	57	22752.19	0.57	
1174	2275629	119	22756.29	1.19	
1175	2276664	54	22766.64	0.54	
1176	2312194	49	23121.94	0.49	
1177	2313890	51	23138.9	0.51	
1178	2315853	109	23158.53	1.09	
1179	2316182	36	23161.82	0.36	
1180	2316380	72	23163.8	0.72	
1181	2317393	52	23173.93	0.52	
1182	2318513	38	23185.13	0.38	
1183	2320107	147	23201.07	1.47	
1184	2323689	41	23236.89	0.41	
1185	2323975	89	23239.75	0.89	
1186	2324976	171	23249.76	1.71	
1187	2326459	46	23264.59	0.46	
1188	2326730	54	23267.3	0.54	
1189	2327791	55	23277.91	0.55	
1190	2329825	75	23298.25	0.75	
1191	2330520	61	23305.2	0.61	
1192	2330989	107	23309.89	1.07	
1193	2331381	77	23313.81	0.77	
1194	2332562	67	23325.62	0.67	
1195	2334548	52	23345.48	0.52	
1196	2335005	54	23350.05	0.54	
1197	2335467	64	23354.67	0.64	
1198	2336425	51	23364.25	0.51	
1199	2336847	96	23368.47	0.96	
1200	2340405	37	23404.05	0.37	
1201	2342452	43	23424.52	0.43	
1202	2343031	46	23430.31	0.46	
1203	2354729	43	23547.29	0.43	
1204	2369298	93	23692.98	0.93	
1205	2377375	38	23773.75	0.38	
1206	2382056	38	23820.56	0.38	
1207	2383712	70	23837.12	0.7	
1208	2386613	58	23866.13	0.58	
1209	2399337	65	23993.37	0.65	
1210	2409899	153	24098.99	1.53	
1211	2413482	55	24134.82	0.55	
1212	2415225	42	24152.25	0.42	
1213	2415439	46	24154.39	0.46	
1214	2416641	85	24166.41	0.85	
1215	2418103	44	24181.03	0.44	
1216	2418453	118	24184.53	1.18	
1217	2418831	156	24188.31	1.56	
1218	2419193	132	24191.93	1.32	
1219	2419569	109	24195.69	1.09	
1220	2419948	177	24199.48	1.77	
1221	2420332	125	24203.32	1.25	
1222	2420510	82	24205.1	0.82	
1223	2420819	109	24208.19	1.09	
1224	2421228	95	24212.28	0.95	
1225	2421961	126	24219.61	1.26	
1226	2422691	104	24226.91	1.04	
1227	2423527	135	24235.27	1.35	
1228	2424013	111	24240.13	1.11	
1229	2424410	56	24244.1	0.56	
1230	2424870	80	24248.7	0.8	
1231	2425214	42	24252.14	0.42	
1232	2438873	53	24388.73	0.53	
1233	2439174	80	24391.74	0.8	
1234	2440979	58	24409.79	0.58	
1235	2441553	81	24415.53	0.81	
1236	2442504	72	24425.04	0.72	
1237	2443107	60	24431.07	0.6	
1238	2443963	95	24439.63	0.95	
1239	2444203	102	24442.03	1.02	
1240	2448061	34	24480.61	0.34	
1241	2455678	48	24556.78	0.48	
1242	2456373	57	24563.73	0.57	
1243	2456743	109	24567.43	1.09	
1244	2458296	47	24582.96	0.47	
1245	2460568	89	24605.68	0.89	
1246	2461036	59	24610.36	0.59	
1247	2462638	81	24626.38	0.81	
1248	2462854	31	24628.54	0.31	
1249	2463232	116	24632.32	1.16	
1250	2463548	84	24635.48	0.84	
1251	2465191	111	24651.91	1.11	
1252	2465421	34	24654.21	0.34	
1253	2465774	37	24657.74	0.37	
1254	2465914	51	24659.14	0.51	
1255	2466001	44	24660.01	0.44	
1256	2467687	149	24676.87	1.49	
1257	2468383	63	24683.83	0.63	
1258	2471407	33	24714.07	0.33	
1259	2472279	54	24722.79	0.54	
1260	2472603	104	24726.03	1.04	
1261	2474217	58	24742.17	0.58	
1262	2480200	58	24802	0.58	
1263	2480594	55	24805.94	0.55	
1264	2483644	105	24836.44	1.05	
1265	2487186	53	24871.86	0.53	
1266	2488214	38	24882.14	0.38	
1267	2491583	32	24915.83	0.32	
1268	2493991	76	24939.91	0.76	
1269	2498649	44	24986.49	0.44	
1270	2499402	65	24994.02	0.65	
1271	2518291	56	25182.91	0.56	
1272	2529240	68	25292.4	0.68	
1273	2530079	73	25300.79	0.73	
1274	2535351	58	25353.51	0.58	
1275	2536235	107	25362.35	1.07	
1276	2539293	57	25392.93	0.57	
1277	2539638	78	25396.38	0.78	
1278	2540118	110	25401.18	1.1	
1279	2540727	77	25407.27	0.77	
1280	2544826	115	25448.26	1.15	
1281	2547143	76	25471.43	0.76	
1282	2552469	81	25524.69	0.81	
1283	2552826	55	25528.26	0.55	
1284	2553555	71	25535.55	0.71	
1285	2554280	73	25542.8	0.73	
1286	2564845	53	25648.45	0.53	
1287	2565326	53	25653.26	0.53	
1288	2565885	44	25658.85	0.44	
1289	2565982	55	25659.82	0.55	
1290	2572451	77	25724.51	0.77	
1291	2572732	42	25727.32	0.42	
1292	2574073	46	25740.73	0.46	
1293	2600324	73	26003.24	0.73	
1294	2600584	57	26005.84	0.57	
1295	2601151	85	26011.51	0.85	
1296	2602711	99	26027.11	0.99	
1297	2603482	87	26034.82	0.87	
1298	2605857	97	26058.57	0.97	
1299	2609899	53	26098.99	0.53	
1300	2622454	48	26224.54	0.48	
1301	2626311	56	26263.11	0.56	
1302	2626829	136	26268.29	1.36	
1303	2627303	67	26273.03	0.67	
1304	2629505	54	26295.05	0.54	
1305	2636470	56	26364.7	0.56	
1306	2644016	46	26440.16	0.46	
1307	2649177	47	26491.77	0.47	
1308	2649826	55	26498.26	0.55	
1309	2650634	171	26506.34	1.71	
1310	2650984	120	26509.84	1.2	
1311	2651452	62	26514.52	0.62	
1312	2654411	70	26544.11	0.7	
1313	2663438	55	26634.38	0.55	
1314	2670339	50	26703.39	0.5	
1315	2675004	47	26750.04	0.47	
1316	2677956	73	26779.56	0.73	
1317	2687838	68	26878.38	0.68	
1318	2693192	78	26931.92	0.78	
1319	2695939	59	26959.39	0.59	
1320	2696778	67	26967.78	0.67	
1321	2697859	77	26978.59	0.77	
1322	2699657	55	26996.57	0.55	
1323	2701460	49	27014.6	0.49	
1324	2702232	78	27022.32	0.78	
1325	2703125	32	27031.25	0.32	
1326	2703495	51	27034.95	0.51	
1327	2703626	47	27036.26	0.47	
1328	2704059	78	27040.59	0.78	
1329	2706280	49	27062.8	0.49	
1330	2709925	75	27099.25	0.75	
1331	2710229	64	27102.29	0.64	
1332	2710368	41	27103.68	0.41	
1333	2710854	80	27108.54	0.8	
1334	2711538	78	27115.38	0.78	
1335	2711808	52	27118.08	0.52	
1336	2711901	56	27119.01	0.56	
1337	2713161	49	27131.61	0.49	
1338	2714022	60	27140.22	0.6	
1339	2714117	53	27141.17	0.53	
1340	2714443	99	27144.43	0.99	
1341	2714785	58	27147.85	0.58	
1342	2715236	51	27152.36	0.51	
1343	2716042	51	27160.42	0.51	
1344	2716275	77	27162.75	0.77	
1345	2718306	73	27183.06	0.73	
1346	2720509	138	27205.09	1.38	
1347	2721466	53	27214.66	0.53	
1348	2721673	67	27216.73	0.67	
1349	2722059	45	27220.59	0.45	
1350	2722781	50	27227.81	0.5	
1351	2723724	65	27237.24	0.65	
1352	2724387	92	27243.87	0.92	
1353	2724655	101	27246.55	1.01	
1354	2725014	60	27250.14	0.6	
1355	2727148	60	27271.48	0.6	
1356	2732461	47	27324.61	0.47	
1357	2732771	59	27327.71	0.59	
1358	2737358	48	27373.58	0.48	
1359	2740043	127	27400.43	1.27	
1360	2740388	69	27403.88	0.69	
1361	2742160	67	27421.6	0.67	
1362	2742471	73	27424.71	0.73	
1363	2746516	95	27465.16	0.95	
1364	2755419	66	27554.19	0.66	
1365	2756647	47	27566.47	0.47	
1366	2759454	56	27594.54	0.56	
1367	2771874	60	27718.74	0.6	
1368	2775624	54	27756.24	0.54	
1369	2780346	52	27803.46	0.52	
1370	2780677	48	27806.77	0.48	
1371	2780838	198	27808.38	1.98	
1372	2789880	46	27898.8	0.46	
1373	2794756	73	27947.56	0.73	
1374	2795281	37	27952.81	0.37	
1375	2796479	61	27964.79	0.61	
1376	2796939	83	27969.39	0.83	
1377	2800312	131	28003.12	1.31	
1378	2806568	119	28065.68	1.19	
1379	2807677	77	28076.77	0.77	
1380	2808079	92	28080.79	0.92	
1381	2808781	164	28087.81	1.64	
1382	2810294	62	28102.94	0.62	
1383	2811988	62	28119.88	0.62	
1384	2812686	93	28126.86	0.93	
1385	2813405	170	28134.05	1.7	
1386	2813770	173	28137.7	1.73	
1387	2814154	126	28141.54	1.26	
1388	2814429	89	28144.29	0.89	
1389	2815304	108	28153.04	1.08	
1390	2815706	109	28157.06	1.09	
1391	2816150	85	28161.5	0.85	
1392	2820394	63	28203.94	0.63	
1393	2821173	49	28211.73	0.49	
1394	2821535	77	28215.35	0.77	
1395	2822575	117	28225.75	1.17	
1396	2826815	74	28268.15	0.74	
1397	2827077	79	28270.77	0.79	
1398	2830213	90	28302.13	0.9	
1399	2833460	56	28334.6	0.56	
1400	2838713	95	28387.13	0.95	
1401	2841507	71	28415.07	0.71	
1402	2846118	54	28461.18	0.54	
1403	2846944	72	28469.44	0.72	
1404	2854982	51	28549.82	0.51	
1405	2858007	58	28580.07	0.58	
1406	2860473	56	28604.73	0.56	
1407	2863305	59	28633.05	0.59	
1408	2864551	36	28645.51	0.36	
1409	2865900	59	28659	0.59	
1410	2880808	47	28808.08	0.47	
1411	2893985	39	28939.85	0.39	
1412	2895780	75	28957.8	0.75	
1413	2896429	57	28964.29	0.57	
1414	2898568	99	28985.68	0.99	
1415	2899594	89	28995.94	0.89	
1416	2900838	104	29008.38	1.04	
1417	2902571	47	29025.71	0.47	
1418	2902771	75	29027.71	0.75	
1419	2903009	87	29030.09	0.87	
1420	2903296	87	29032.96	0.87	
1421	2906446	49	29064.46	0.49	
1422	2906622	53	29066.22	0.53	
1423	2907253	65	29072.53	0.65	
1424	2907867	54	29078.67	0.54	
1425	2907966	53	29079.66	0.53	
1426	2908065	46	29080.65	0.46	
1427	2908170	59	29081.7	0.59	
1428	2908343	51	29083.43	0.51	
1429	2908896	51	29088.96	0.51	
1430	2910295	44	29102.95	0.44	
1431	2911700	39	29117	0.39	
1432	2913441	108	29134.41	1.08	
1433	2917814	87	29178.14	0.87	
1434	2918210	57	29182.1	0.57	
1435	2918748	141	29187.48	1.41	
1436	2921738	129	29217.38	1.29	
1437	2923392	240	29233.92	2.4	
1438	2923791	76	29237.91	0.76	
1439	2924264	62	29242.64	0.62	
1440	2924831	53	29248.31	0.53	
1441	2925213	102	29252.13	1.02	
1442	2930652	66	29306.52	0.66	
1443	2930923	49	29309.23	0.49	
1444	2931078	131	29310.78	1.31	
1445	2931414	209	29314.14	2.09	
1446	2931787	207	29317.87	2.07	
1447	2932423	49	29324.23	0.49	
1448	2932829	63	29328.29	0.63	
1449	2933124	40	29331.24	0.4	
1450	2935525	91	29355.25	0.91	
1451	2935947	61	29359.47	0.61	
1452	2936466	63	29364.66	0.63	
1453	2937680	54	29376.8	0.54	
1454	2939354	57	29393.54	0.57	
1455	2940439	76	29404.39	0.76	
1456	2940898	80	29408.98	0.8	
1457	2941988	145	29419.88	1.45	
1458	2942879	81	29428.79	0.81	
1459	2943537	63	29435.37	0.63	
1460	2944111	53	29441.11	0.53	
1461	2944266	76	29442.66	0.76	
1462	2945367	75	29453.67	0.75	
1463	2946612	48	29466.12	0.48	
1464	2947522	107	29475.22	1.07	
1465	2948626	83	29486.26	0.83	
1466	2949913	58	29499.13	0.58	
1467	2950306	48	29503.06	0.48	
1468	2950780	62	29507.8	0.62	
1469	2951056	75	29510.56	0.75	
1470	2951360	134	29513.6	1.34	
1471	2951873	55	29518.73	0.55	
1472	2955354	80	29553.54	0.8	
1473	2956067	56	29560.67	0.56	
1474	2956786	76	29567.86	0.76	
1475	2958991	102	29589.91	1.02	
1476	2959824	131	29598.24	1.31	
1477	2960756	53	29607.56	0.53	
1478	2960903	51	29609.03	0.51	
1479	2961079	135	29610.79	1.35	
1480	2962806	54	29628.06	0.54	
1481	2964950	43	29649.5	0.43	
1482	2965244	68	29652.44	0.68	
1483	2965377	78	29653.77	0.78	
1484	2965608	60	29656.08	0.6	
1485	2971532	47	29715.32	0.47	
1486	2972817	53	29728.17	0.53	
1487	2973636	52	29736.36	0.52	
1488	2977982	50	29779.82	0.5	
1489	2979670	58	29796.7	0.58	
1490	2979966	71	29799.66	0.71	
1491	2980303	49	29803.03	0.49	
1492	2981582	33	29815.82	0.33	
1493	2985423	40	29854.23	0.4	
1494	2985576	58	29855.76	0.58	
1495	2987111	60	29871.11	0.6	
1496	2988719	84	29887.19	0.84	
1497	2989070	58	29890.7	0.58	
1498	2990423	71	29904.23	0.71	
1499	2992072	65	29920.72	0.65	
1500	2992480	53	29924.8	0.53	
1501	2992677	80	29926.77	0.8	
1502	3004229	44	30042.29	0.44	
1503	3005168	52	30051.68	0.52	
1504	3006528	67	30065.28	0.67	
1505	3009525	59	30095.25	0.59	
1506	3010237	63	30102.37	0.63	
1507	3010718	38	30107.18	0.38	
1508	3012123	124	30121.23	1.24	
1509	3014458	99	30144.58	0.99	
1510	3014793	36	30147.93	0.36	
1511	3018209	68	30182.09	0.68	
1512	3019804	35	30198.04	0.35	
1513	3020227	55	30202.27	0.55	
1514	3020894	42	30208.94	0.42	
1515	3021892	91	30218.92	0.91	
1516	3022668	91	30226.68	0.91	
1517	3023787	86	30237.87	0.86	
1518	3024229	87	30242.29	0.87	
1519	3025418	60	30254.18	0.6	
1520	3025651	109	30256.51	1.09	
1521	3026608	81	30266.08	0.81	
1522	3027660	71	30276.6	0.71	
1523	3027964	95	30279.64	0.95	
1524	3028547	99	30285.47	0.99	
1525	3030092	32	30300.92	0.32	
1526	3030456	150	30304.56	1.5	
1527	3030770	55	30307.7	0.55	
1528	3031341	40	30313.41	0.4	
1529	3031626	98	30316.26	0.98	
1530	3031952	144	30319.52	1.44	
1531	3034178	122	30341.78	1.22	
1532	3043475	55	30434.75	0.55	
1533	3057885	62	30578.85	0.62	
1534	3058834	73	30588.34	0.73	
1535	3064208	88	30642.08	0.88	
1536	3068713	53	30687.13	0.53	
1537	3070347	78	30703.47	0.78	
1538	3071099	55	30710.99	0.55	
1539	3071780	83	30717.8	0.83	
1540	3072248	41	30722.48	0.41	
1541	3073218	75	30732.18	0.75	
1542	3076411	69	30764.11	0.69	
1543	3077388	61	30773.88	0.61	
1544	3078219	49	30782.19	0.49	
1545	3078361	62	30783.61	0.62	
1546	3080047	103	30800.47	1.03	
1547	3081503	68	30815.03	0.68	
1548	3086116	85	30861.16	0.85	
1549	3087532	103	30875.32	1.03	
1550	3088059	85	30880.59	0.85	
1551	3088320	128	30883.2	1.28	
1552	3088796	123	30887.96	1.23	
1553	3089661	136	30896.61	1.36	
1554	3091200	100	30912	1	
1555	3094151	163	30941.51	1.63	
1556	3098035	97	30980.35	0.97	
1557	3098680	62	30986.8	0.62	
1558	3099235	98	30992.35	0.98	
1559	3099642	104	30996.42	1.04	
